ELEMENT,DISTRICTE,BARRI,CODI_BARRI,ANY_ALTA,MES_ALTA_NOM,RECOMPTE,POBLACIO_HOMES,POBLACIO_DONES,POBLACIO_TOTAL,SUPERFICIE_TERRITORI,SUPERFICIE_RESIDENCIAL,TEMPERATURA,PRECIPITACIONS
Recollida comercial,Ciutat Vella,el Barri Gòtic,2,2023,Juliol,17,15184,9276,24460,81.6,34.15,25.5,6.2
Recollida comercial,Ciutat Vella,el Barri Gòtic,2,2023,Juny,22,15184,9276,24460,81.6,34.15,23.4,39.8
Recollida comercial,Ciutat Vella,el Barri Gòtic,2,2023,Maig,20,15184,9276,24460,81.6,34.15,18.1,46.5
Recollida comercial,Ciutat Vella,el Barri Gòtic,2,2023,Març,27,15184,9276,24460,81.6,34.15,14.1,1.0
Recollida comercial,Ciutat Vella,el Barri Gòtic,2,2023,Novembre,18,15184,9276,24460,81.6,34.15,14.8,3.7
Recollida comercial,Ciutat Vella,el Barri Gòtic,2,2023,Octubre,9,15184,9276,24460,81.6,34.15,20.2,29.2
Recollida comercial,Ciutat Vella,el Barri Gòtic,2,2023,Setembre,21,15184,9276,24460,81.6,34.15,23.2,50.4
Recollida comercial,Ciutat Vella,el Barri Gòtic,2,2024,Abril,22,17321,9901,27222,81.6,34.15,15.0,94.5
Recollida comercial,Ciutat Vella,el Barri Gòtic,2,2024,Agost,44,17321,9901,27222,81.6,34.15,26.9,17.6
Recollida comercial,Ciutat Vella,el Barri Gòtic,2,2024,Desembre,12,17321,9901,27222,81.6,34.15,10.4,38.4
Recollida comercial,Ciutat Vella,el Barri Gòtic,2,2024,Febrer,35,17321,9901,27222,81.6,34.15,13.4,27.8
Recollida comercial,Ciutat Vella,el Barri Gòtic,2,2024,Gener,23,17321,9901,27222,81.6,34.15,11.1,26.8
Recollida comercial,Ciutat Vella,el Barri Gòtic,2,2024,Juliol,24,17321,9901,27222,81.6,34.15,25.8,33.4
Recollida comercial,Ciutat Vella,el Barri Gòtic,2,2024,Juny,15,17321,9901,27222,81.6,34.15,21.3,74.7
Recollida comercial,Ciutat Vella,el Barri Gòtic,2,2024,Maig,21,17321,9901,27222,81.6,34.15,18.2,29.6
Recollida comercial,Ciutat Vella,el Barri Gòtic,2,2024,Març,9,17321,9901,27222,81.6,34.15,13.1,87.9
Recollida comercial,Ciutat Vella,el Barri Gòtic,2,2024,Novembre,21,17321,9901,27222,81.6,34.15,14.8,54.3
Recollida comercial,Ciutat Vella,el Barri Gòtic,2,2024,Octubre,35,17321,9901,27222,81.6,34.15,18.2,118.5
Recollida comercial,Ciutat Vella,el Barri Gòtic,2,2024,Setembre,17,17321,9901,27222,81.6,34.15,20.8,70.7
Recollida comercial,Ciutat Vella,el Raval,1,2023,Abril,6,24042,21629,45671,110.0,49.577,16.1,36.0
Recollida comercial,Ciutat Vella,el Raval,1,2023,Agost,15,24042,21629,45671,110.0,49.577,26.0,44.6
Recollida comercial,Ciutat Vella,el Raval,1,2023,Desembre,14,24042,21629,45671,110.0,49.577,12.1,2.7
Recollida comercial,Ciutat Vella,el Raval,1,2023,Febrer,18,24042,21629,45671,110.0,49.577,10.3,40.7
Recollida comercial,Ciutat Vella,el Raval,1,2023,Gener,9,24042,21629,45671,110.0,49.577,9.2,8.7
Recollida comercial,Ciutat Vella,el Raval,1,2023,Juliol,16,24042,21629,45671,110.0,49.577,25.5,6.2
Recollida comercial,Ciutat Vella,el Raval,1,2023,Juny,17,24042,21629,45671,110.0,49.577,23.4,39.8
Recollida comercial,Ciutat Vella,el Raval,1,2023,Maig,17,24042,21629,45671,110.0,49.577,18.1,46.5
Recollida comercial,Ciutat Vella,el Raval,1,2023,Març,21,24042,21629,45671,110.0,49.577,14.1,1.0
Recollida comercial,Ciutat Vella,el Raval,1,2023,Novembre,14,24042,21629,45671,110.0,49.577,14.8,3.7
Recollida comercial,Ciutat Vella,el Raval,1,2023,Octubre,14,24042,21629,45671,110.0,49.577,20.2,29.2
Recollida comercial,Ciutat Vella,el Raval,1,2023,Setembre,14,24042,21629,45671,110.0,49.577,23.2,50.4
Recollida comercial,Ciutat Vella,el Raval,1,2024,Abril,23,24646,22288,46934,110.0,49.577,15.0,94.5
Recollida comercial,Ciutat Vella,el Raval,1,2024,Agost,27,24646,22288,46934,110.0,49.577,26.9,17.6
Recollida comercial,Ciutat Vella,el Raval,1,2024,Desembre,31,24646,22288,46934,110.0,49.577,10.4,38.4
Recollida comercial,Ciutat Vella,el Raval,1,2024,Febrer,17,24646,22288,46934,110.0,49.577,13.4,27.8
Recollida comercial,Ciutat Vella,el Raval,1,2024,Gener,37,24646,22288,46934,110.0,49.577,11.1,26.8
Recollida comercial,Ciutat Vella,el Raval,1,2024,Juliol,39,24646,22288,46934,110.0,49.577,25.8,33.4
Recollida comercial,Ciutat Vella,el Raval,1,2024,Juny,22,24646,22288,46934,110.0,49.577,21.3,74.7
Recollida comercial,Ciutat Vella,el Raval,1,2024,Maig,33,24646,22288,46934,110.0,49.577,18.2,29.6
Recollida comercial,Ciutat Vella,el Raval,1,2024,Març,25,24646,22288,46934,110.0,49.577,13.1,87.9
Recollida comercial,Ciutat Vella,el Raval,1,2024,Novembre,20,24646,22288,46934,110.0,49.577,14.8,54.3
Recollida comercial,Ciutat Vella,el Raval,1,2024,Octubre,20,24646,22288,46934,110.0,49.577,18.2,118.5
Recollida comercial,Ciutat Vella,el Raval,1,2024,Setembre,17,24646,22288,46934,110.0,49.577,20.8,70.7
Recollida comercial,Ciutat Vella,la Barceloneta,3,2023,Abril,2,7042,7232,14274,117.9,14.572,16.1,36.0
Recollida comercial,Ciutat Vella,la Barceloneta,3,2023,Desembre,2,7042,7232,14274,117.9,14.572,12.1,2.7
Recollida comercial,Ciutat Vella,la Barceloneta,3,2023,Febrer,3,7042,7232,14274,117.9,14.572,10.3,40.7
Recollida comercial,Ciutat Vella,la Barceloneta,3,2023,Juliol,2,7042,7232,14274,117.9,14.572,25.5,6.2
Recollida comercial,Ciutat Vella,la Barceloneta,3,2023,Maig,6,7042,7232,14274,117.9,14.572,18.1,46.5
Recollida comercial,Ciutat Vella,la Barceloneta,3,2023,Març,2,7042,7232,14274,117.9,14.572,14.1,1.0
Recollida comercial,Ciutat Vella,la Barceloneta,3,2023,Novembre,5,7042,7232,14274,117.9,14.572,14.8,3.7
Recollida comercial,Ciutat Vella,la Barceloneta,3,2023,Octubre,1,7042,7232,14274,117.9,14.572,20.2,29.2
Recollida comercial,Ciutat Vella,la Barceloneta,3,2023,Setembre,2,7042,7232,14274,117.9,14.572,23.2,50.4
Recollida comercial,Ciutat Vella,la Barceloneta,3,2024,Abril,5,7137,7389,14526,117.9,14.572,15.0,94.5
Recollida comercial,Ciutat Vella,la Barceloneta,3,2024,Agost,6,7137,7389,14526,117.9,14.572,26.9,17.6
Recollida comercial,Ciutat Vella,la Barceloneta,3,2024,Desembre,2,7137,7389,14526,117.9,14.572,10.4,38.4
Recollida comercial,Ciutat Vella,la Barceloneta,3,2024,Febrer,2,7137,7389,14526,117.9,14.572,13.4,27.8
Recollida comercial,Ciutat Vella,la Barceloneta,3,2024,Gener,3,7137,7389,14526,117.9,14.572,11.1,26.8
Recollida comercial,Ciutat Vella,la Barceloneta,3,2024,Juliol,5,7137,7389,14526,117.9,14.572,25.8,33.4
Recollida comercial,Ciutat Vella,la Barceloneta,3,2024,Juny,9,7137,7389,14526,117.9,14.572,21.3,74.7
Recollida comercial,Ciutat Vella,la Barceloneta,3,2024,Maig,5,7137,7389,14526,117.9,14.572,18.2,29.6
Recollida comercial,Ciutat Vella,la Barceloneta,3,2024,Març,1,7137,7389,14526,117.9,14.572,13.1,87.9
Recollida comercial,Ciutat Vella,la Barceloneta,3,2024,Novembre,5,7137,7389,14526,117.9,14.572,14.8,54.3
Recollida comercial,Ciutat Vella,la Barceloneta,3,2024,Octubre,5,7137,7389,14526,117.9,14.572,18.2,118.5
Recollida comercial,Ciutat Vella,la Barceloneta,3,2024,Setembre,1,7137,7389,14526,117.9,14.572,20.8,70.7
Recollida comercial,Eixample,Sant Antoni,10,2023,Abril,10,18225,20044,38269,80.4,41.31,16.1,36.0
Recollida comercial,Eixample,Sant Antoni,10,2023,Agost,8,18225,20044,38269,80.4,41.31,26.0,44.6
Recollida comercial,Eixample,Sant Antoni,10,2023,Desembre,6,18225,20044,38269,80.4,41.31,12.1,2.7
Recollida comercial,Eixample,Sant Antoni,10,2023,Febrer,9,18225,20044,38269,80.4,41.31,10.3,40.7
Recollida comercial,Eixample,Sant Antoni,10,2023,Gener,22,18225,20044,38269,80.4,41.31,9.2,8.7
Recollida comercial,Eixample,Sant Antoni,10,2023,Juliol,20,18225,20044,38269,80.4,41.31,25.5,6.2
Recollida comercial,Eixample,Sant Antoni,10,2023,Juny,26,18225,20044,38269,80.4,41.31,23.4,39.8
Recollida comercial,Eixample,Sant Antoni,10,2023,Maig,21,18225,20044,38269,80.4,41.31,18.1,46.5
Recollida comercial,Eixample,Sant Antoni,10,2023,Març,15,18225,20044,38269,80.4,41.31,14.1,1.0
Recollida comercial,Eixample,Sant Antoni,10,2023,Novembre,12,18225,20044,38269,80.4,41.31,14.8,3.7
Recollida comercial,Eixample,Sant Antoni,10,2023,Octubre,8,18225,20044,38269,80.4,41.31,20.2,29.2
Recollida comercial,Eixample,Sant Antoni,10,2023,Setembre,14,18225,20044,38269,80.4,41.31,23.2,50.4
Recollida comercial,Eixample,Sant Antoni,10,2024,Abril,9,18478,20220,38698,80.4,41.31,15.0,94.5
Recollida comercial,Eixample,Sant Antoni,10,2024,Agost,13,18478,20220,38698,80.4,41.31,26.9,17.6
Recollida comercial,Eixample,Sant Antoni,10,2024,Desembre,6,18478,20220,38698,80.4,41.31,10.4,38.4
Recollida comercial,Eixample,Sant Antoni,10,2024,Febrer,7,18478,20220,38698,80.4,41.31,13.4,27.8
Recollida comercial,Eixample,Sant Antoni,10,2024,Gener,19,18478,20220,38698,80.4,41.31,11.1,26.8
Recollida comercial,Eixample,Sant Antoni,10,2024,Juliol,20,18478,20220,38698,80.4,41.31,25.8,33.4
Recollida comercial,Eixample,Sant Antoni,10,2024,Juny,37,18478,20220,38698,80.4,41.31,21.3,74.7
Recollida comercial,Eixample,Sant Antoni,10,2024,Maig,12,18478,20220,38698,80.4,41.31,18.2,29.6
Recollida comercial,Eixample,Sant Antoni,10,2024,Març,10,18478,20220,38698,80.4,41.31,13.1,87.9
Recollida comercial,Eixample,Sant Antoni,10,2024,Novembre,13,18478,20220,38698,80.4,41.31,14.8,54.3
Recollida comercial,Eixample,Sant Antoni,10,2024,Octubre,13,18478,20220,38698,80.4,41.31,18.2,118.5
Recollida comercial,Eixample,Sant Antoni,10,2024,Setembre,13,18478,20220,38698,80.4,41.31,20.8,70.7
Recollida comercial,Eixample,el Fort Pienc,5,2023,Abril,6,16523,17880,34403,92.9,33.621,16.1,36.0
Recollida comercial,Eixample,el Fort Pienc,5,2023,Agost,3,16523,17880,34403,92.9,33.621,26.0,44.6
Recollida comercial,Eixample,el Fort Pienc,5,2023,Febrer,3,16523,17880,34403,92.9,33.621,10.3,40.7
Recollida comercial,Eixample,el Fort Pienc,5,2023,Gener,4,16523,17880,34403,92.9,33.621,9.2,8.7
Recollida comercial,Eixample,el Fort Pienc,5,2023,Juliol,7,16523,17880,34403,92.9,33.621,25.5,6.2
Recollida comercial,Eixample,el Fort Pienc,5,2023,Juny,2,16523,17880,34403,92.9,33.621,23.4,39.8
Recollida comercial,Eixample,el Fort Pienc,5,2023,Maig,5,16523,17880,34403,92.9,33.621,18.1,46.5
Recollida comercial,Eixample,el Fort Pienc,5,2023,Març,10,16523,17880,34403,92.9,33.621,14.1,1.0
Recollida comercial,Eixample,el Fort Pienc,5,2023,Novembre,8,16523,17880,34403,92.9,33.621,14.8,3.7
Recollida comercial,Eixample,el Fort Pienc,5,2023,Octubre,6,16523,17880,34403,92.9,33.621,20.2,29.2
Recollida comercial,Eixample,el Fort Pienc,5,2023,Setembre,10,16523,17880,34403,92.9,33.621,23.2,50.4
Recollida comercial,Eixample,el Fort Pienc,5,2024,Abril,5,17483,18636,36119,92.9,33.621,15.0,94.5
Recollida comercial,Eixample,el Fort Pienc,5,2024,Agost,1,17483,18636,36119,92.9,33.621,26.9,17.6
Recollida comercial,Eixample,el Fort Pienc,5,2024,Desembre,3,17483,18636,36119,92.9,33.621,10.4,38.4
Recollida comercial,Eixample,el Fort Pienc,5,2024,Febrer,6,17483,18636,36119,92.9,33.621,13.4,27.8
Recollida comercial,Eixample,el Fort Pienc,5,2024,Gener,1,17483,18636,36119,92.9,33.621,11.1,26.8
Recollida comercial,Eixample,el Fort Pienc,5,2024,Juliol,9,17483,18636,36119,92.9,33.621,25.8,33.4
Recollida comercial,Eixample,el Fort Pienc,5,2024,Juny,4,17483,18636,36119,92.9,33.621,21.3,74.7
Recollida comercial,Eixample,el Fort Pienc,5,2024,Maig,12,17483,18636,36119,92.9,33.621,18.2,29.6
Recollida comercial,Eixample,el Fort Pienc,5,2024,Març,3,17483,18636,36119,92.9,33.621,13.1,87.9
Recollida comercial,Eixample,el Fort Pienc,5,2024,Novembre,2,17483,18636,36119,92.9,33.621,14.8,54.3
Recollida comercial,Eixample,el Fort Pienc,5,2024,Octubre,11,17483,18636,36119,92.9,33.621,18.2,118.5
Recollida comercial,Eixample,el Fort Pienc,5,2024,Setembre,6,17483,18636,36119,92.9,33.621,20.8,70.7
Recollida comercial,Eixample,l'Antiga Esquerra de l'Eixample,8,2023,Abril,18,20110,22641,42751,122.8,66.901,16.1,36.0
Recollida comercial,Eixample,l'Antiga Esquerra de l'Eixample,8,2023,Agost,21,20110,22641,42751,122.8,66.901,26.0,44.6
Recollida comercial,Eixample,l'Antiga Esquerra de l'Eixample,8,2023,Desembre,18,20110,22641,42751,122.8,66.901,12.1,2.7
Recollida comercial,Eixample,l'Antiga Esquerra de l'Eixample,8,2023,Febrer,18,20110,22641,42751,122.8,66.901,10.3,40.7
Recollida comercial,Eixample,l'Antiga Esquerra de l'Eixample,8,2023,Gener,40,20110,22641,42751,122.8,66.901,9.2,8.7
Recollida comercial,Eixample,l'Antiga Esquerra de l'Eixample,8,2023,Juliol,24,20110,22641,42751,122.8,66.901,25.5,6.2
Recollida comercial,Eixample,l'Antiga Esquerra de l'Eixample,8,2023,Juny,23,20110,22641,42751,122.8,66.901,23.4,39.8
Recollida comercial,Eixample,l'Antiga Esquerra de l'Eixample,8,2023,Maig,17,20110,22641,42751,122.8,66.901,18.1,46.5
Recollida comercial,Eixample,l'Antiga Esquerra de l'Eixample,8,2023,Març,33,20110,22641,42751,122.8,66.901,14.1,1.0
Recollida comercial,Eixample,l'Antiga Esquerra de l'Eixample,8,2023,Novembre,17,20110,22641,42751,122.8,66.901,14.8,3.7
Recollida comercial,Eixample,l'Antiga Esquerra de l'Eixample,8,2023,Octubre,23,20110,22641,42751,122.8,66.901,20.2,29.2
Recollida comercial,Eixample,l'Antiga Esquerra de l'Eixample,8,2023,Setembre,12,20110,22641,42751,122.8,66.901,23.2,50.4
Recollida comercial,Eixample,l'Antiga Esquerra de l'Eixample,8,2024,Abril,31,20717,23091,43808,122.8,66.901,15.0,94.5
Recollida comercial,Eixample,l'Antiga Esquerra de l'Eixample,8,2024,Agost,18,20717,23091,43808,122.8,66.901,26.9,17.6
Recollida comercial,Eixample,l'Antiga Esquerra de l'Eixample,8,2024,Desembre,11,20717,23091,43808,122.8,66.901,10.4,38.4
Recollida comercial,Eixample,l'Antiga Esquerra de l'Eixample,8,2024,Febrer,10,20717,23091,43808,122.8,66.901,13.4,27.8
Recollida comercial,Eixample,l'Antiga Esquerra de l'Eixample,8,2024,Gener,18,20717,23091,43808,122.8,66.901,11.1,26.8
Recollida comercial,Eixample,l'Antiga Esquerra de l'Eixample,8,2024,Juliol,30,20717,23091,43808,122.8,66.901,25.8,33.4
Recollida comercial,Eixample,l'Antiga Esquerra de l'Eixample,8,2024,Juny,13,20717,23091,43808,122.8,66.901,21.3,74.7
Recollida comercial,Eixample,l'Antiga Esquerra de l'Eixample,8,2024,Maig,21,20717,23091,43808,122.8,66.901,18.2,29.6
Recollida comercial,Eixample,l'Antiga Esquerra de l'Eixample,8,2024,Març,14,20717,23091,43808,122.8,66.901,13.1,87.9
Recollida comercial,Eixample,l'Antiga Esquerra de l'Eixample,8,2024,Novembre,31,20717,23091,43808,122.8,66.901,14.8,54.3
Recollida comercial,Eixample,l'Antiga Esquerra de l'Eixample,8,2024,Octubre,20,20717,23091,43808,122.8,66.901,18.2,118.5
Recollida comercial,Eixample,l'Antiga Esquerra de l'Eixample,8,2024,Setembre,7,20717,23091,43808,122.8,66.901,20.8,70.7
Recollida comercial,Eixample,la Dreta de l'Eixample,7,2023,Abril,43,20610,23495,44105,212.0,113.865,16.1,36.0
Recollida comercial,Eixample,la Dreta de l'Eixample,7,2023,Agost,34,20610,23495,44105,212.0,113.865,26.0,44.6
Recollida comercial,Eixample,la Dreta de l'Eixample,7,2023,Desembre,32,20610,23495,44105,212.0,113.865,12.1,2.7
Recollida comercial,Eixample,la Dreta de l'Eixample,7,2023,Febrer,71,20610,23495,44105,212.0,113.865,10.3,40.7
Recollida comercial,Eixample,la Dreta de l'Eixample,7,2023,Gener,58,20610,23495,44105,212.0,113.865,9.2,8.7
Recollida comercial,Eixample,la Dreta de l'Eixample,7,2023,Juliol,52,20610,23495,44105,212.0,113.865,25.5,6.2
Recollida comercial,Eixample,la Dreta de l'Eixample,7,2023,Juny,42,20610,23495,44105,212.0,113.865,23.4,39.8
Recollida comercial,Eixample,la Dreta de l'Eixample,7,2023,Maig,34,20610,23495,44105,212.0,113.865,18.1,46.5
Recollida comercial,Eixample,la Dreta de l'Eixample,7,2023,Març,55,20610,23495,44105,212.0,113.865,14.1,1.0
Recollida comercial,Eixample,la Dreta de l'Eixample,7,2023,Novembre,59,20610,23495,44105,212.0,113.865,14.8,3.7
Recollida comercial,Eixample,la Dreta de l'Eixample,7,2023,Octubre,37,20610,23495,44105,212.0,113.865,20.2,29.2
Recollida comercial,Eixample,la Dreta de l'Eixample,7,2023,Setembre,36,20610,23495,44105,212.0,113.865,23.2,50.4
Recollida comercial,Eixample,la Dreta de l'Eixample,7,2024,Abril,37,20948,23939,44887,212.0,113.865,15.0,94.5
Recollida comercial,Eixample,la Dreta de l'Eixample,7,2024,Agost,51,20948,23939,44887,212.0,113.865,26.9,17.6
Recollida comercial,Eixample,la Dreta de l'Eixample,7,2024,Desembre,39,20948,23939,44887,212.0,113.865,10.4,38.4
Recollida comercial,Eixample,la Dreta de l'Eixample,7,2024,Febrer,33,20948,23939,44887,212.0,113.865,13.4,27.8
Recollida comercial,Eixample,la Dreta de l'Eixample,7,2024,Gener,34,20948,23939,44887,212.0,113.865,11.1,26.8
Recollida comercial,Eixample,la Dreta de l'Eixample,7,2024,Juliol,73,20948,23939,44887,212.0,113.865,25.8,33.4
Recollida comercial,Eixample,la Dreta de l'Eixample,7,2024,Juny,52,20948,23939,44887,212.0,113.865,21.3,74.7
Recollida comercial,Eixample,la Dreta de l'Eixample,7,2024,Maig,62,20948,23939,44887,212.0,113.865,18.2,29.6
Recollida comercial,Eixample,la Dreta de l'Eixample,7,2024,Març,51,20948,23939,44887,212.0,113.865,13.1,87.9
Recollida comercial,Eixample,la Dreta de l'Eixample,7,2024,Novembre,54,20948,23939,44887,212.0,113.865,14.8,54.3
Recollida comercial,Eixample,la Dreta de l'Eixample,7,2024,Octubre,56,20948,23939,44887,212.0,113.865,18.2,118.5
Recollida comercial,Eixample,la Dreta de l'Eixample,7,2024,Setembre,59,20948,23939,44887,212.0,113.865,20.8,70.7
Recollida comercial,Eixample,la Nova Esquerra de l'Eixample,9,2023,Abril,4,26949,30635,57584,134.1,65.173,16.1,36.0
Recollida comercial,Eixample,la Nova Esquerra de l'Eixample,9,2023,Agost,6,26949,30635,57584,134.1,65.173,26.0,44.6
Recollida comercial,Eixample,la Nova Esquerra de l'Eixample,9,2023,Desembre,3,26949,30635,57584,134.1,65.173,12.1,2.7
Recollida comercial,Eixample,la Nova Esquerra de l'Eixample,9,2023,Febrer,5,26949,30635,57584,134.1,65.173,10.3,40.7
Recollida comercial,Eixample,la Nova Esquerra de l'Eixample,9,2023,Gener,7,26949,30635,57584,134.1,65.173,9.2,8.7
Recollida comercial,Eixample,la Nova Esquerra de l'Eixample,9,2023,Juliol,6,26949,30635,57584,134.1,65.173,25.5,6.2
Recollida comercial,Eixample,la Nova Esquerra de l'Eixample,9,2023,Juny,5,26949,30635,57584,134.1,65.173,23.4,39.8
Recollida comercial,Eixample,la Nova Esquerra de l'Eixample,9,2023,Maig,7,26949,30635,57584,134.1,65.173,18.1,46.5
Recollida comercial,Eixample,la Nova Esquerra de l'Eixample,9,2023,Març,8,26949,30635,57584,134.1,65.173,14.1,1.0
Recollida comercial,Eixample,la Nova Esquerra de l'Eixample,9,2023,Novembre,5,26949,30635,57584,134.1,65.173,14.8,3.7
Recollida comercial,Eixample,la Nova Esquerra de l'Eixample,9,2023,Octubre,5,26949,30635,57584,134.1,65.173,20.2,29.2
Recollida comercial,Eixample,la Nova Esquerra de l'Eixample,9,2023,Setembre,5,26949,30635,57584,134.1,65.173,23.2,50.4
Recollida comercial,Eixample,la Nova Esquerra de l'Eixample,9,2024,Abril,1,27192,31107,58299,134.1,65.173,15.0,94.5
Recollida comercial,Eixample,la Nova Esquerra de l'Eixample,9,2024,Agost,7,27192,31107,58299,134.1,65.173,26.9,17.6
Recollida comercial,Eixample,la Nova Esquerra de l'Eixample,9,2024,Desembre,4,27192,31107,58299,134.1,65.173,10.4,38.4
Recollida comercial,Eixample,la Nova Esquerra de l'Eixample,9,2024,Febrer,5,27192,31107,58299,134.1,65.173,13.4,27.8
Recollida comercial,Eixample,la Nova Esquerra de l'Eixample,9,2024,Gener,8,27192,31107,58299,134.1,65.173,11.1,26.8
Recollida comercial,Eixample,la Nova Esquerra de l'Eixample,9,2024,Juliol,7,27192,31107,58299,134.1,65.173,25.8,33.4
Recollida comercial,Eixample,la Nova Esquerra de l'Eixample,9,2024,Juny,4,27192,31107,58299,134.1,65.173,21.3,74.7
Recollida comercial,Eixample,la Nova Esquerra de l'Eixample,9,2024,Maig,2,27192,31107,58299,134.1,65.173,18.2,29.6
Recollida comercial,Eixample,la Nova Esquerra de l'Eixample,9,2024,Març,4,27192,31107,58299,134.1,65.173,13.1,87.9
Recollida comercial,Eixample,la Nova Esquerra de l'Eixample,9,2024,Novembre,6,27192,31107,58299,134.1,65.173,14.8,54.3
Recollida comercial,Eixample,la Nova Esquerra de l'Eixample,9,2024,Octubre,4,27192,31107,58299,134.1,65.173,18.2,118.5
Recollida comercial,Eixample,la Nova Esquerra de l'Eixample,9,2024,Setembre,2,27192,31107,58299,134.1,65.173,20.8,70.7
Recollida comercial,Eixample,la Sagrada Família,6,2023,Abril,14,23697,28015,51712,104.2,50.975,16.1,36.0
Recollida comercial,Eixample,la Sagrada Família,6,2023,Agost,9,23697,28015,51712,104.2,50.975,26.0,44.6
Recollida comercial,Eixample,la Sagrada Família,6,2023,Desembre,5,23697,28015,51712,104.2,50.975,12.1,2.7
Recollida comercial,Eixample,la Sagrada Família,6,2023,Febrer,6,23697,28015,51712,104.2,50.975,10.3,40.7
Recollida comercial,Eixample,la Sagrada Família,6,2023,Gener,6,23697,28015,51712,104.2,50.975,9.2,8.7
Recollida comercial,Eixample,la Sagrada Família,6,2023,Juliol,6,23697,28015,51712,104.2,50.975,25.5,6.2
Recollida comercial,Eixample,la Sagrada Família,6,2023,Juny,10,23697,28015,51712,104.2,50.975,23.4,39.8
Recollida comercial,Eixample,la Sagrada Família,6,2023,Maig,11,23697,28015,51712,104.2,50.975,18.1,46.5
Recollida comercial,Eixample,la Sagrada Família,6,2023,Març,10,23697,28015,51712,104.2,50.975,14.1,1.0
Recollida comercial,Eixample,la Sagrada Família,6,2023,Novembre,15,23697,28015,51712,104.2,50.975,14.8,3.7
Recollida comercial,Eixample,la Sagrada Família,6,2023,Octubre,7,23697,28015,51712,104.2,50.975,20.2,29.2
Recollida comercial,Eixample,la Sagrada Família,6,2023,Setembre,15,23697,28015,51712,104.2,50.975,23.2,50.4
Recollida comercial,Eixample,la Sagrada Família,6,2024,Abril,1,24217,28608,52825,104.2,50.975,15.0,94.5
Recollida comercial,Eixample,la Sagrada Família,6,2024,Agost,12,24217,28608,52825,104.2,50.975,26.9,17.6
